5,1,0,0
1,0,0,0
9,0,0,0
2,0,0,0
4,0,0,0
2,0,0,1
12,0,0,9
19,0,0,0
8,1,0,0
5,0,1,0
4,0,0,1
6,0,0,0
7,0,0,0
48,0,1,1
13,0,0,0
28,0,0,13
5,0,0,5
8,0,0,0
17,0,1,1
15,0,0,0
18,0,0,0
7,0,2,1
3,0,0,0
7,0,0,0
10,0,0,2
13,0,0,0
13,0,0,0
7,0,0,0
16,0,0,4
6,0,0,0
7,0,0,0
6,0,0,1
22,0,0,1
11,0,0,0
4,0,0,0
15,0,0,1
3,0,0,0
10,0,0,0
28,0,0,0
37,0,0,0
20,0,0,0
8,0,0,0
47,0,0,0
10,0,0,0
5,0,0,0
46,1,0,7
17,0,0,0
2,0,0,2
19,0,0,1
27,0,0,0
8,0,0,0
17,0,0,0
43,0,0,1
11,0,0,0
23,0,0,0
9,0,0,0
4,0,0,0
27,0,1,0
143,0,0,0
3,0,1,0
13,0,0,10
1,0,0,0
23,0,0,0
21,0,0,0
5,0,0,1
12,0,0,11
1,1,0,0
3,0,0,0
23,0,0,1
29,0,0,1
4,0,0,0
16,0,0,0
20,0,0,0
10,0,0,0
22,0,0,7
15,1,1,0
9,0,0,0
5,0,0,0
12,0,0,0
16,0,0,0
4,0,0,0
10,0,0,0
7,0,0,0
24,0,0,0
28,0,0,0
23,0,1,0
33,0,1,0
3,0,0,2
5,0,0,0
7,0,0,0
35,0,1,1
15,0,1,0
3,1,1,0
19,0,0,0
13,0,1,0
15,1,0,0
2,1,0,0
9,0,0,0
9,0,0,0
5,1,0,0
5,1,0,0
213,1,0,0
5,0,0,0
7,0,2,0
7,0,0,2
14,0,1,0
8,0,0,1
13,0,0,13
13,0,0,0
6,0,1,0
16,0,0,0
19,0,2,0
4,0,0,0
3,0,0,3
7,0,0,0
12,0,0,3
15,0,0,5
1,1,0,0
20,0,0,0
7,0,0,6
9,0,0,0
21,1,0,0
10,0,0,1
1,1,0,0
16,0,0,0
1,1,0,0
26,0,0,0
7,1,0,5
16,0,0,0
21,0,1,0
23,0,0,1
27,1,0,0
14,0,0,0
49,0,1,0
26,0,0,0
2,1,0,0
8,1,0,1
15,1,0,9
25,1,0,0
21,1,0,0
13,0,0,1
17,1,0,5
15,0,0,0
15,0,0,1
9,0,0,0
13,0,1,0
10,1,0,0
27,0,0,0
19,1,0,1
10,1,0,1
52,1,1,0
5,1,0,0
6,1,0,0
16,1,2,0
12,1,1,0
10,0,1,0
3,1,0,0
1,1,0,0
42,0,1,0
41,0,2,0
1,1,0,0
2,1,0,0
9,1,0,0
19,0,1,0
3,0,0,0
12,0,2,0
4,0,0,1
63,0,0,0
20,1,1,0
57,0,2,0
17,1,0,10
16,1,0,0
6,1,0,0
14,1,0,1
22,0,1,0
14,1,0,1
3,1,0,0
7,1,0,0
2,1,0,0
26,1,0,0
18,1,0,2
2,1,0,0
85,0,2,5
16,0,0,0
29,0,0,0
2,1,0,0
12,0,1,0
44,0,0,1
10,0,1,0
10,1,0,0
14,0,0,0
1,1,0,0
7,1,0,2
33,1,0,0
14,0,0,0
2,0,0,0
14,0,0,0
13,0,0,0
39,0,0,28
3,1,0,0
11,0,0,0
1,1,0,0
15,0,0,14
1,1,0,0
16,0,0,0
8,0,0,0
8,0,0,0
1,1,0,0
42,0,1,0
13,0,0,0
13,0,0,0
14,0,0,0
10,0,1,4
10,1,0,0
9,0,0,0
16,0,0,0
8,0,0,1
24,1,0,0
5,0,0,1
4,1,2,0
17,0,0,4
4,0,0,0
12,1,0,0
2,0,0,1
9,0,0,0
13,0,0,0
5,0,0,0
12,0,0,0
5,1,0,0
59,0,1,1
28,1,0,3
2,1,0,0
3,0,1,0
3,0,0,0
39,0,0,0
18,0,0,0
13,0,0,0
12,1,0,10
5,0,0,0
14,0,1,0
10,1,0,7
11,0,0,0
11,0,0,0
54,1,0,0
12,0,0,0
36,0,0,0
4,0,0,0
31,0,1,1
18,0,0,0
6,0,0,2
1,0,0,0
20,0,0,0
13,0,0,0
11,0,0,3
5,0,0,0
2,0,0,0
2,0,0,0
19,0,0,0
66,1,0,0
12,0,0,0
37,0,1,0
29,0,0,0
18,0,0,0
13,0,0,0
1,1,0,0
16,0,0,0
14,0,0,0
6,0,0,0
4,0,0,0
5,0,0,0
4,0,1,0
10,0,1,0
17,0,0,0
2,0,0,0
10,0,0,0
4,0,0,0
4,1,0,0
23,1,0,22
17,0,1,0
11,0,0,0
1,1,0,0
4,0,0,0
31,0,0,0
2,1,0,0
2,1,0,0
13,1,0,0
31,0,0,0
21,0,2,0
23,0,1,0
10,0,2,0
2,1,0,0
11,0,0,0
22,0,0,0
10,0,0,0
10,0,0,0
28,0,0,3
5,0,0,0
5,0,0,0
3,0,0,3
5,0,2,0
7,0,0,0
6,1,0,0
12,0,0,0
6,0,0,0
2,0,0,0
3,0,1,0
9,0,0,0
112,1,0,1
20,0,0,0
5,0,1,0
35,0,1,1
3,1,0,0
30,0,1,0
5,0,0,0
5,0,0,0
6,0,0,0
2,0,0,1
19,0,0,0
57,0,0,1
1,0,0,0
5,1,0,0
1,1,0,0
3,0,0,1
7,0,0,0
16,0,1,0
5,1,0,0
49,1,0,1
1,1,0,0
1,1,0,0
3,0,0,0
2,1,0,0
9,0,0,0
18,0,0,0
7,1,0,6
38,0,0,0
12,0,0,0
13,0,0,12
8,1,1,0
6,1,0,0
5,1,0,0
45,1,0,1
4,0,0,0
38,0,0,0
6,0,0,0
8,0,0,0
9,0,0,0
10,0,0,0
31,0,0,0
26,1,0,0
21,0,0,0
5,0,0,0
2,1,0,0
6,0,0,0
19,0,0,0
44,0,1,0
6,0,0,0
8,0,0,0
6,0,1,0
5,0,2,0
6,1,0,0
19,0,1,0
8,1,0,6
95,0,0,1
3,0,1,0
5,0,0,1
25,0,1,0
7,0,0,0
45,1,0,0
20,0,1,0
6,1,0,0
9,0,0,0
4,0,0,1
10,0,1,0
18,1,0,0
14,0,1,0
13,0,0,0
11,0,0,0
4,0,0,0
8,0,0,0
6,0,0,0
14,0,0,0
7,0,0,4
9,0,0,6
1,0,0,0
12,0,0,0
12,0,0,0
9,0,0,0
11,0,1,0
12,0,0,0
9,0,0,0
4,0,0,0
3,0,0,0
13,0,0,0
22,0,0,0
100,0,0,0
64,0,0,5
20,1,0,0
27,0,1,1
23,0,0,0
8,0,0,1
7,0,0,0
8,1,0,3
70,0,1,0
6,1,0,0
7,0,0,0
26,0,0,0
11,0,0,0
33,0,0,0
32,0,0,0
11,0,0,1
13,0,0,0
6,0,0,0
7,0,0,0
21,1,1,1
17,1,0,0
7,0,1,0
8,0,0,0
13,0,0,0
2,0,0,0
19,0,0,0
19,0,2,0
16,0,0,2
30,0,0,5
12,0,0,0
1,1,0,0
40,0,0,0
1,1,0,0
1,1,0,0
12,0,0,0
1,1,0,0
4,1,0,1
4,0,0,0
47,0,1,0
15,0,0,1
36,0,0,18
26,0,0,0
1,1,0,0
1,1,0,0
46,0,1,2
2,1,0,0
17,0,0,0
5,0,0,2
65,0,1,1
21,0,0,2
61,0,0,0
17,1,0,0
13,0,0,0
19,0,0,0
39,0,0,0
20,0,0,0
4,1,0,0
13,0,0,0
15,0,0,0
26,0,0,0
6,1,0,0
4,0,0,0
54,1,0,0
60,0,0,2
10,0,0,0
49,0,0,6
22,1,0,2
12,0,0,0
15,0,0,0
1,1,0,0
17,0,0,0
107,0,1,1
9,1,0,0
5,0,1,0
6,1,0,0
11,0,0,0
8,0,1,0
8,0,0,0
16,0,2,0
6,0,0,0
89,0,1,1
25,1,0,0
9,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
10,0,0,10
5,0,0,0
14,0,0,0
6,1,0,0
6,1,0,0
7,0,1,0
7,0,1,0
17,1,0,14
10,1,0,6
1,1,0,0
10,0,0,1
8,0,0,0
11,0,0,0
12,0,0,0
1,0,0,0
85,0,0,70
34,0,0,0
13,0,0,0
4,1,0,0
3,0,0,0
78,1,2,1
5,0,0,0
2,0,0,0
1,0,0,0
1,0,0,0
7,0,0,0
2,0,0,0
3,0,0,0
6,0,0,0
2,0,0,1
7,0,0,0
7,0,0,0
3,0,0,0
4,0,0,0
1,1,0,0
4,0,0,2
8,0,0,0
3,0,0,0
1,0,0,1
3,0,0,0
2,0,0,1
5,0,0,0
22,0,0,0
3,0,0,3
17,0,0,0
1,0,0,1
4,0,0,0
4,0,0,2
19,1,0,0
3,0,0,0
22,1,0,11
8,0,0,0
20,0,0,1
9,0,0,0
5,0,0,1
7,0,0,0
3,0,0,1
2,0,0,1
4,0,0,1
15,0,0,0
10,0,0,0
1,0,0,0
14,0,0,0
8,0,0,0
9,0,0,0
8,0,0,0
6,0,0,0
5,0,0,0
7,0,0,7
5,0,0,0
4,0,0,0
1,0,0,0
6,0,0,0
1,0,0,0
6,0,0,0
7,0,0,0
11,0,0,0
5,0,0,0
7,0,0,0
8,0,0,0
8,0,0,0
4,0,0,1
5,0,0,0
7,0,0,0
3,0,0,0
1,0,0,0
1,0,0,0
6,0,0,0
2,0,0,0
7,0,0,0
4,0,0,3
7,0,0,0
2,0,0,0
6,0,0,0
3,0,0,0
7,0,0,0
5,0,0,0
13,0,0,0
12,0,0,0
3,0,0,0
4,0,0,0
1,0,0,0
1,0,0,0
4,0,0,1
2,0,0,0
5,0,0,1
11,0,0,0
1,0,0,1
4,0,0,0
2,0,0,0
105,1,0,1
3,0,0,0
17,0,0,0
6,0,0,0
4,0,0,0
18,0,0,1
7,0,0,0
10,0,0,0
12,0,0,0
6,0,0,0
7,0,0,0
6,0,0,1
12,0,0,0
2,0,0,0
6,0,0,1
4,0,0,0
6,0,0,0
3,0,0,2
4,0,0,1
16,0,0,1
6,0,0,0
5,0,0,0
1,0,0,0
8,0,0,0
2,0,0,0
14,0,0,0
4,0,0,0
2,0,0,0
3,0,0,0
6,0,0,0
10,0,0,10
17,0,0,0
15,0,0,0
1,0,0,0
7,0,0,0
6,0,0,6
15,0,0,15
11,0,0,11
1,0,0,0
4,0,0,0
6,0,0,0
4,0,0,4
12,0,0,0
9,0,0,0
5,0,0,0
6,0,0,0
5,0,0,0
2,0,0,0
24,0,0,0
29,0,0,1
12,0,0,0
8,0,0,0
1,0,0,0
1,0,0,0
31,0,0,8
3,0,0,0
3,0,0,0
7,0,0,1
5,0,0,0
7,0,0,0
6,0,0,0
6,0,0,0
14,0,0,0
18,0,0,1
6,0,0,0
3,0,0,0
5,0,0,0
3,0,0,0
1,0,0,0
7,0,0,0
3,0,0,0
5,0,0,0
31,0,0,0
7,0,0,5
5,0,0,0
5,0,0,0
14,0,0,0
6,0,0,0
11,0,0,1
7,0,0,0
3,0,0,0
9,0,0,1
8,0,0,0
4,0,0,4
6,0,0,0
4,0,0,0
1,0,0,0
11,0,0,0
3,0,0,0
9,0,0,0
4,0,0,0
8,0,0,0
11,0,0,1
5,0,0,0
8,0,0,0
6,0,0,0
5,0,0,0
1,0,0,0
1,0,0,0
9,0,0,0
10,0,0,9
11,0,0,4
9,0,0,0
3,0,0,0
5,0,0,0
21,0,0,0
4,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
5,0,0,0
2,0,0,0
12,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
3,0,0,0
4,0,1,0
21,1,1,0
74,0,2,0
23,0,0,22
6,0,0,0
10,0,0,0
6,0,0,0
8,0,0,0
2,0,1,0
7,0,0,7
6,0,0,0
6,0,0,0
18,0,0,0
11,0,0,10
6,0,0,0
9,0,0,1
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
7,0,0,0
67,0,0,65
7,0,0,0
6,0,0,0
6,0,0,0
10,0,0,0
6,0,0,0
8,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
58,0,0,0
7,0,0,0
18,0,2,0
6,0,0,0
6,0,0,0
15,0,1,1
6,0,0,0
5,0,2,0
41,0,2,0
5,0,0,0
3,0,0,0
14,0,1,0
7,0,0,0
8,0,0,0
12,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
20,0,0,0
14,0,1,0
14,0,0,0
8,0,0,0
6,0,0,0
53,0,0,12
10,0,0,0
23,0,1,0
6,0,0,0
9,0,0,0
6,0,0,0
4,0,0,0
6,0,0,0
3,0,0,3
10,0,0,0
27,1,2,1
6,0,0,0
8,0,0,0
18,1,1,0
12,1,1,0
6,0,0,0
15,0,0,0
1,0,1,0
6,0,0,0
11,0,1,0
6,0,0,0
4,0,1,0
7,0,1,0
6,0,0,0
6,0,0,0
13,0,0,0
8,0,0,0
18,0,1,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
2,1,0,0
6,0,0,0
15,0,2,0
6,0,0,0
6,0,0,0
63,1,0,4
6,0,0,0
6,0,0,0
7,0,1,0
10,0,1,0
6,0,0,0
6,0,0,0
8,0,1,0
13,1,1,0
56,0,0,1
34,0,1,0
6,0,0,0
6,0,0,0
6,0,0,0
12,0,0,0
14,0,0,8
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
2,1,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
9,0,0,7
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
22,1,0,1
6,0,0,0
6,0,0,0
17,0,2,0
6,0,0,0
6,0,0,0
20,0,2,0
16,0,1,0
6,0,0,0
4,0,1,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
8,0,0,0
6,0,0,0
8,0,2,1
19,0,1,0
6,0,0,0
6,0,0,0
21,0,2,0
6,0,0,0
6,0,0,0
6,0,0,0
2,0,1,0
65,0,1,0
12,0,1,0
12,1,0,0
14,0,0,0
9,0,0,0
6,0,0,0
45,0,1,2
1,0,0,1
17,0,1,0
19,0,0,19
41,0,0,1
3,0,1,0
6,0,0,0
6,0,0,0
12,0,1,1
6,0,0,0
8,0,0,0
6,0,0,0
6,0,0,0
23,0,1,3
6,0,0,0
3,0,1,0
15,0,1,0
5,0,1,0
5,0,0,0
6,0,0,0
1,0,0,0
22,0,0,0
40,1,1,6
5,0,0,0
6,0,0,0
13,0,1,0
10,0,0,0
33,0,2,0
13,0,1,0
44,0,1,1
8,0,0,0
9,0,0,0
20,0,1,1
5,0,1,0
16,0,2,0
9,0,1,0
14,0,1,5
2,0,0,0
3,0,0,0
7,0,0,0
21,0,0,0
6,0,0,0
39,0,0,1
4,0,0,0
4,0,0,0
14,1,0,0
6,0,0,0
2,0,0,2
1,0,0,0
7,0,0,0
6,0,0,0
5,0,0,0
3,0,0,0
17,0,0,16
17,0,0,16
13,0,0,13
6,0,0,0
3,0,0,0
42,0,0,0
9,0,0,9
2,0,0,1
7,0,0,0
10,0,0,0
23,1,1,0
1,0,0,0
4,0,0,0
15,0,0,0
11,0,1,0
3,0,0,0
4,0,0,0
12,0,0,0
7,0,1,0
4,0,0,0
38,0,1,0
32,0,0,0
10,0,0,2
2,1,0,0
8,0,0,0
7,0,0,0
6,0,0,0
6,0,0,0
19,0,0,0
2,0,0,0
16,0,0,0
22,0,0,1
19,1,0,0
24,0,1,0
6,0,0,0
37,0,0,36
12,0,0,0
7,0,0,0
43,0,0,0
10,0,0,0
8,0,0,2
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,1
7,0,0,0
6,0,0,0
7,0,0,0
40,0,0,0
6,0,0,0
9,0,0,0
9,0,0,7
6,0,0,0
46,0,1,1
1,0,0,0
30,0,0,1
4,0,1,0
6,0,0,0
47,0,1,0
12,0,0,0
6,0,0,0
6,0,0,5
8,0,0,0
5,0,0,1
6,0,0,0
9,0,0,0
6,0,0,0
85,0,2,2
6,0,0,5
6,0,0,0
16,0,0,1
7,0,0,0
6,0,0,0
1,0,0,0
7,0,0,0
13,0,0,0
8,0,1,0
12,0,0,1
43,0,2,0
6,0,0,0
14,0,0,5
8,0,0,4
3,0,0,0
4,0,0,0
6,0,0,0
6,0,0,0
7,0,0,0
4,0,0,0
3,0,0,0
6,0,0,0
1,0,0,0
1,0,0,0
6,0,0,0
53,0,0,0
14,0,0,0
59,0,0,0
43,0,0,1
12,0,0,1
12,0,0,1
4,0,0,0
38,0,0,14
3,0,0,0
7,0,0,0
85,0,2,1
3,0,0,2
5,0,0,0
5,0,0,1
9,0,0,0
1,0,0,0
7,0,0,0
11,0,1,0
13,0,0,13
23,1,1,0
93,0,2,0
2,0,0,0
4,0,1,0
45,0,0,40
12,0,0,2
6,0,0,2
6,0,0,2
5,0,0,0
10,0,0,0
17,0,1,0
12,0,0,1
12,0,0,1
92,0,2,0
11,0,1,0
5,0,0,5
7,0,1,1
2,0,0,2
6,0,1,0
32,0,0,1
12,0,0,1
8,0,0,0
7,0,0,0
1,0,0,0
3,0,0,2
80,0,1,4
4,0,0,1
82,0,1,4
5,0,0,0
80,0,1,4
5,0,0,4
82,0,1,4
82,0,1,4
6,0,0,0
8,0,0,0
11,0,0,1
3,0,0,0
82,0,1,4
31,0,0,0
13,0,0,1
11,0,0,0
3,0,0,0
1,0,0,0
10,0,1,0
6,0,0,0
18,1,0,0
12,0,0,1
61,0,1,4
5,0,0,0
61,0,1,4
6,0,0,0
25,0,0,0
13,0,0,1
70,0,0,0
12,0,0,0
12,0,1,1
14,0,1,0
11,0,0,0
3,0,0,0
60,0,1,4
63,0,1,4
6,0,0,0
9,0,0,0
41,0,1,0
6,0,0,0
8,0,0,0
4,0,0,0
3,0,0,1
3,0,0,3
2,0,0,0
6,0,0,0
66,0,1,4
7,0,0,0
6,0,0,0
12,0,1,3
2,0,0,0
63,0,1,4
59,0,1,4
13,0,1,1
3,0,0,0
23,0,0,23
94,0,1,1
100,0,2,1
15,0,0,0
6,0,0,0
7,0,1,0
12,0,0,0
62,0,1,3
65,0,1,3
2,0,0,0
59,0,1,3
10,0,1,0
11,0,0,0
5,0,0,0
3,0,0,0
4,0,0,0
7,0,0,0
6,0,0,0
8,0,0,0
2,0,0,0
6,0,0,4
97,0,2,3
20,0,0,0
1,0,0,0
78,0,0,23
6,0,0,0
23,0,0,0
9,0,0,0
28,0,0,0
9,0,0,0
8,0,1,0
3,0,0,0
11,0,0,11
11,0,1,0
61,0,1,3
61,0,2,3
63,0,1,3
65,0,1,3
3,0,0,1
21,0,0,0
9,0,1,0
4,0,0,0
6,0,2,0
6,0,1,0
7,0,0,0
11,0,1,0
5,0,0,0
10,0,0,0
7,0,0,0
14,0,0,0
2,0,0,0
13,0,0,0
74,0,0,65
6,0,0,0
9,0,1,0
5,0,1,0
91,0,1,3
13,0,0,0
8,0,0,2
6,0,0,0
97,0,2,3
52,0,0,0
54,0,0,45
2,0,0,0
1,0,0,0
3,0,0,1
5,0,0,2
4,0,1,0
10,0,0,0
11,0,0,1
11,0,0,0
14,0,0,0
5,0,1,0
95,0,1,4
34,0,0,0
14,0,0,8
7,0,0,0
9,0,0,0
97,0,2,3
100,0,1,14
35,0,0,34
6,0,0,0
18,0,1,0
12,0,0,0
6,0,0,0
84,0,0,4
97,0,0,5
5,0,0,0
3,0,0,0
12,0,1,0
12,0,0,3
11,0,0,0
12,0,0,1
4,0,0,0
26,0,1,0
7,0,0,6
2,0,0,0
48,0,1,1
17,0,0,0
17,0,0,0
8,0,1,3
7,0,0,1
6,0,0,0
4,0,0,0
9,0,0,1
46,0,1,2
49,0,0,11
90,0,2,3
3,0,0,0
6,0,0,0
2,0,0,0
6,0,0,5
7,0,0,0
3,0,0,0
6,0,1,0
19,0,0,0
48,0,0,12
4,0,0,0
4,0,0,0
6,0,1,0
13,0,0,0
6,0,1,0
8,0,0,8
19,0,1,0
11,0,1,0
6,0,0,0
14,0,1,1
6,0,0,0
46,0,2,0
10,0,0,0
27,0,1,13
33,0,1,1
7,0,0,0
3,0,0,0
25,0,2,3
97,0,2,2
91,0,2,1
9,0,0,0
89,0,1,1
10,0,1,0
1,0,0,1
7,0,1,0
23,1,1,0
38,0,1,3
2,0,0,0
9,0,0,0
95,0,1,0
1,0,0,0
3,0,0,0
2,0,0,0
12,0,0,10
19,0,1,1
52,0,1,0
8,0,1,0
5,0,0,4
31,0,0,0
64,0,2,4
5,0,0,0
24,0,0,0
11,0,1,0
6,0,0,0
14,0,1,0
8,0,0,0
37,0,2,0
21,0,1,0
98,0,2,0
43,0,0,0
6,0,0,0
4,0,0,0
1,0,0,0
23,0,0,3
35,0,2,1
17,0,0,14
6,0,0,0
91,0,2,1
12,0,0,2
5,0,0,0
26,0,0,0
13,0,1,0
13,0,0,0
18,0,0,1
21,0,1,0
6,0,0,0
9,0,0,0
11,0,0,0
4,0,0,0
4,0,0,0
4,0,0,0
15,0,1,0
9,0,1,1
1,0,0,0
7,0,1,0
6,0,0,0
70,0,0,4
5,0,0,1
34,0,1,0
91,0,2,1
2,0,0,0
21,0,1,0
61,0,1,5
4,0,1,0
4,0,0,1
6,0,0,0
4,0,0,0
91,0,2,1
2,0,0,0
10,0,0,10
57,0,0,0
1,0,0,0
2,0,0,0
6,0,0,0
13,0,1,0
54,0,1,9
3,0,0,0
4,0,0,2
36,0,1,0
1,0,0,0
39,0,1,1
2,0,0,0
8,0,0,7
47,0,1,11
3,0,0,0
4,0,0,0
45,0,1,0
6,0,0,0
10,0,0,0
61,0,1,1
1,0,0,1
7,0,1,0
7,0,0,0
2,0,0,0
4,0,0,0
6,0,0,0
11,0,0,0
4,0,0,0
8,0,0,0
2,0,0,0
4,0,1,0
77,0,0,14
6,0,2,0
3,0,0,0
5,0,0,0
4,0,0,0
8,0,1,1
9,0,0,0
10,0,0,0
5,0,0,0
3,0,0,0
61,0,1,0
17,0,0,0
7,0,0,1
5,0,2,0
31,0,1,26
3,0,0,0
4,0,0,2
54,0,1,0
43,0,0,42
4,0,0,1
9,0,1,0
7,0,0,7
14,0,1,1
94,0,1,1
8,0,0,0
4,0,0,1
2,0,0,0
4,0,0,0
4,0,0,0
16,0,0,0
5,0,0,0
6,0,0,0
2,0,0,0
10,0,0,8
2,0,0,0
3,0,0,0
8,0,0,3
4,0,0,0
10,0,0,0
2,0,0,0
2,0,0,0
14,0,0,0
8,0,0,0
10,0,0,0
8,0,0,0
3,0,0,0
9,0,0,0
1,0,0,0
6,0,0,0
11,0,0,0
28,0,0,4
4,0,0,0
4,0,0,0
6,0,0,0
4,0,0,0
1,0,0,0
8,0,0,1
172,1,1,2
4,0,0,0
1,0,0,1
2,0,0,0
10,0,0,0
6,0,0,0
3,0,0,0
17,0,0,0
2,0,0,0
3,0,0,0
13,0,0,0
2,0,0,0
9,0,0,0
9,0,0,0
11,0,0,0
5,0,0,0
4,0,0,0
1,0,0,0
8,0,0,1
4,0,0,0
13,1,0,1
5,1,0,0
2,0,0,0
8,0,0,0
7,0,0,0
1,0,0,1
8,0,1,0
44,0,0,3
6,0,0,0
6,0,0,0
3,0,0,0
34,0,0,0
3,0,0,0
8,0,0,0
8,0,0,8
18,0,0,0
2,0,0,0
2,0,0,0
2,0,0,0
9,0,0,0
2,0,0,0
22,0,0,0
11,0,0,0
18,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
16,0,0,0
10,0,0,5
4,0,0,0
19,1,0,1
8,0,0,0
6,0,0,0
1,0,0,0
1,0,0,0
12,0,0,0
1,0,0,1
4,0,0,0
15,0,0,0
5,0,0,0
15,0,0,0
2,0,0,0
2,0,0,0
12,0,0,0
3,0,0,0
7,0,0,0
15,0,0,1
3,0,0,0
5,0,0,0
4,0,0,0
3,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
3,0,0,0
3,0,0,0
5,0,0,0
1,0,0,0
11,0,1,7
3,0,0,0
10,0,1,0
3,0,0,0
3,0,0,0
1,0,0,0
5,0,0,0
2,0,0,0
4,0,0,4
6,0,0,0
1,0,0,0
1,0,0,0
4,0,0,0
5,0,0,0
3,0,0,0
9,0,0,0
11,0,0,0
4,0,0,0
28,0,0,0
9,0,0,0
5,0,0,0
5,0,0,0
2,0,0,0
37,1,0,0
2,0,0,0
4,0,0,4
42,0,0,0
10,0,0,0
3,0,0,0
12,0,0,0
10,0,0,0
8,0,0,0
5,0,0,5
6,0,0,6
5,0,0,1
2,0,0,0
4,0,0,0
7,0,0,0
4,0,1,0
7,0,0,0
35,0,0,0
6,0,0,0
7,0,0,0
128,0,1,2
4,0,1,0
5,0,2,0
4,0,2,0
7,0,2,1
10,1,1,0
7,0,0,0
7,0,0,0
6,0,0,0
22,0,1,0
14,1,0,0
11,0,2,0
